label,mission,object_id,period_days,dur_hr,depth_ppm,rprstar,a_over_rstar,radius_rearth,insol_earth,eq_temp_k,teff_k,logg_cgs,star_rad_rsun,ra_deg,dec_deg,t_mag
1,K2,K2-31 b,1.25785,,,,,,,,5412.0,4.44,0.986,245.4405531,-23.548273,10.0198
0,Kepler,K07531.01,0.589753355,0.606,216.0,0.013925,7.18,1.03,2262.14,1760.0,5414.0,4.648,0.678,289.33759,51.20903,
1,TESS,TOI-12382,0.7645807,1.07057,394.9832006,0.019874184275084097,,1.2407226,399.2723837,1140.0845694,3853.0,4.63168,0.62326,201.382339,68.836068,11.2582
1,TESS,TOI-20681,7.7690887,2.6251447,1416.7912077,0.03764028702998956,,2.3663308,12.6577686,481.070845,3700.0,4.70036,0.542573,186.27356,60.418346,11.1806
1,K2,G 9-40 b,5.746007,1.3368,3650.0,0.0605,27.0,2.025,7.2,456.0,3348.0,4.926,0.3073,134.7188514,21.0747961,11.5219
1,Kepler,Kepler-675 b,2.337437946,1.9982,971.2,0.027998,8.86,2.34,311.16,1070.0,5005.0,4.595,0.765,293.83331,50.23035,
0,Kepler,K06614.01,0.643002821,1.02608,2671.5,0.325502,2.338,36.82,5409.39,2188.0,5681.0,4.315,1.036,289.07111,40.978809,
1,K2,K2-9 b,18.4474,2.93,,0.11,,5.6,4.4,,4052.0,4.816,0.468,176.263724,0.0054085,13.7256
1,K2,K2-348 c,12.550896,2.8296,858.0,0.02929163703175362,,2.6,,,5220.0,4.545,0.828,130.8783479,24.4229559,11.7421
1,K2,K2-83 b,2.747227,,,0.028647,12.59,1.71,38.8,,3875.75,,0.547001,59.9013782,15.5587994,12.8328
0,Kepler,K05477.01,551.49832,40.92,1874.4,0.050487,46.64,4.89,0.51,215.0,5926.0,4.532,0.887,294.74234,43.909351,
0,Kepler,K03579.01,4.301031137,5.65214,204150.0,0.550225,7.831,93.01,1056.61,1454.0,6386.0,4.208,1.548,295.30023,40.18335,
1,K2,K2-8 c,5.0639064,1.81,953.0,0.02909,,2.46,,,4797.0,,0.73,169.7935178,-0.2844389,13.7067
0,Kepler,K06784.01,36.75892725,15.5723,261730.0,0.479913,26.1542,51.31,25.82,575.0,6085.0,4.438,0.979,295.76584,42.391331,
0,TESS,TOI-25551,16.0475029,3.334,13630.0,0.11674759098157014,,19.3344,46.0707,725.0,6337.5,,1.6,123.488475,-24.7173,11.1169
1,K2,K2-318 b,7.01,,850.0000000000001,0.029154759474226504,,1.66,,456.0,3851.0,4.701,0.552,232.4461375,-17.557463,13.3545
0,Kepler,K06138.01,4.206070484,10.6988,119810.0,0.496418,3.6659,172.66,9955.22,2547.0,8212.0,3.736,3.185,298.47604,41.07991,
0,Kepler,K01004.01,1.838514968,2.7391,2721.7,0.047309,5.4,4.86,974.1,1426.0,5751.0,4.508,0.94,292.89935,37.656059,
1,K2,K2-75 c,18.283257,6.03,440.0,0.01992,,2.31,,,5800.0,,1.01,338.844896,-7.469895,12.1492
0,Kepler,K03690.01,12.893018017,3.30029,16033.0,0.406644,19.79,62.52,240.5,1004.0,6387.0,4.178,1.408,294.16989,46.425289,
1,TESS,TOI-1753,2.2531062,0.9939837,682.3972723,0.026122734778349685,,0.826635,24.4782213,567.3025213,3469.0,4.9401,0.31416,124.53286,-68.314466,9.41242
0,Kepler,K01794.01,3.364425589,1.3261,4843.0,0.671549,9.73,56.83,352.97,1106.0,5813.0,4.589,0.775,299.35651,41.414291,
1,Kepler,Kepler-1656 b,31.578651216,2.12791,2125.4,0.041835,118.027,4.52,24.94,570.0,5733.0,4.442,0.99,284.47217,39.911812,
1,K2,K2-340 b,29.740451,5.29,,0.0268,40.8,3.36,,606.0,5532.0,4.3,1.13,127.9373409,19.0745863,13.6324
0,Kepler,K03510.01,124.93576738,7.5608,240900.0,0.480155,173.86,49.34,4.06,362.0,5887.0,4.477,0.941,294.15952,45.375919,
1,TESS,TOI-6151,4.6616079,4.007,11972.0,0.10941663493271944,,19.1536,1329.63,1682.0,7437.0,4.21,1.7,133.408689,-40.543701,10.3015
0,Kepler,K02867.01,1.332560553,3.315,31.7,0.005094,2.945,0.4,574.99,1249.0,4947.0,4.621,0.714,295.15051,46.772305,
1,K2,K2-315 b,3.1443189,0.821,,0.0444,25.72,0.95,7.45,460.0,3300.0,5.094,0.196,228.0210932,-20.1081634,14.3273
1,K2,K2-204 b,7.055908,4.5696,538.0,0.02319,12.64,3.17214154,,1148.0,5783.0,4.273,1.253,17.3825067,-0.5177539,12.4611
0,Kepler,K05624.01,502.658,19.51,216.0,0.013439,189.7,0.69,0.04,116.0,3754.0,4.773,0.473,285.85172,45.511349,
0,Kepler,K06540.01,0.550509602,1.1836,123.5,0.010159,3.38,5.02,56796.99,3938.0,4891.0,3.169,4.529,295.31302,40.352341,
0,Kepler,K01698.01,2.065351521,2.661,173.2,0.012596,4.76,1.03,485.51,1196.0,5266.0,4.536,0.749,298.49808,42.466412,
0,Kepler,K01467.01,1.157808038,3.6705,866.7,0.236655,1.396,22.9,1472.38,1579.0,5566.0,4.532,0.886,297.17429,43.479099,
1,K2,GJ 9827 c,3.648095,,,,,1.201,67.0,730.0,4294.0,4.682,0.579,351.7717763,-1.2853435,9.0684
1,Kepler,Kepler-1045 b,26.41044199,3.0715,991.1,0.03051,51.2,2.45,16.27,512.0,5448.0,4.613,0.734,284.18329,45.0741,
1,K2,K2-83 c,9.99767,2.77,,0.0319,,1.483,7.42,,3910.0,4.863,0.424,59.9013782,15.5587994,12.8328
1,Kepler,Kepler-1540 b,125.4132302,2.3241,1345.0,0.038446,262.0,3.14,1.18,266.0,4641.0,4.557,0.747,283.34448,41.20174,
0,Kepler,K06492.01,1.05680287,5.748,82.3,0.008547,1.399,0.83,1686.88,1633.0,5584.0,4.532,0.885,295.01114,40.151402,
1,K2,HD 3167 b,0.959632,1.65,,0.01728,4.516,1.574,,1759.0,5286.0,4.51,0.835,8.7401487,4.3807215,8.2491
0,TESS,TOI-14601,6.8424983,3.3079378,8029.880305,0.08960959940207298,,16.4578474,215.5002138,977.1959895,5766.0,4.438,1.1282001,20.610639,26.925729,9.9176
1,K2,WASP-47 b,4.1591739,3.63,12700.0,0.1032,,10.5,,,5427.0,,0.86,331.203092,-12.019067,11.29
0,TESS,TOI-15901,3.10315,3.535,1760.07,0.04195318819827642,,,50910.7,4184.0,9050.3,3.96,,26.299423,54.56844,10.2146
1,K2,K2-6 b,30.9403,5.28,724.0000000000001,0.0259,40.6,2.44,,,,,0.8649,178.1921152,-1.1984418,12.0593
1,K2,HD 3167 d,8.4112,,,,,,,,5261.0,,0.88,8.7401487,4.3807215,8.2491
1,Kepler,Kepler-774 b,11.08956602,6.2877,148.1,0.011202,13.634,3.51,965.62,1422.0,6353.0,3.698,2.867,291.03192,38.21196,
1,TESS,TOI-51261,5.4589863,3.39,1230.0,0.035071355833500364,,4.40571,402.195,1247.0,6223.0,4.33,1.24,151.659783,18.634063,9.56225
0,Kepler,K03993.01,0.686994057,3.5252,2797.1,0.323275,1.416,35.3,4267.13,2063.0,5780.0,4.438,1.0,286.10696,38.107628,
1,TESS,TOI-35341,3.2346944,3.5710893,10156.5613928,0.10077976678282204,,13.3160023,843.7111506,1374.5742272,5613.0,4.2,1.3147399,296.837248,48.239969,12.6877
0,TESS,TOI-7161,0.83707,2.497,2745.5,0.0523975190252363,,2.98849,2645.93,1998.0,3776.0,4.72,0.52,136.238912,-18.502674,12.4268
1,K2,K2-24 b,20.885016,,,0.045111,26.545186,5.25597181,,,5744.0,4.41,1.068173,242.5734559,-24.9906029,10.371
1,Kepler,Kepler-176 b,5.433132902,2.4012,328.2,0.017857,12.47,1.61,118.56,841.0,4963.0,4.501,0.826,294.66797,43.85326,
1,Kepler,Kepler-918 b,4.8538404,3.198,196.4,0.016263,4.51,1.72,288.7,1052.0,5778.0,4.483,0.968,298.20071,48.267841,
1,TESS,TOI-16801,4.8026561,1.1658648,4358.1157678,0.06601602659809207,,1.4202459,4.4510969,370.455897,3231.0,5.04064,0.213459,292.313979,65.973802,13.3081
0,TESS,TOI-11341,18.6922101,7.765,11126.0,0.10547985589675406,,18.1458,282.175,1141.0,6277.0,4.09,1.65,290.02096,36.637774,9.03609
0,Kepler,K05051.01,139.54219147,3.42,,,,,,,,,,286.5657,39.38969,
0,Kepler,K01043.01,0.591914504,1.0225,1057.7,0.380366,1.942,27.21,1746.78,1646.0,5122.0,4.659,0.655,298.20035,41.011688,
0,Kepler,K01347.01,14.405857436,5.48509,30431.0,0.159345,23.27068,23.42,146.95,888.0,5945.0,4.196,1.346,293.02036,42.508835,
1,Kepler,Kepler-597 b,13.02363236,3.9734,607.0,0.022266,25.592,2.3,71.85,743.0,5627.0,4.453,0.945,293.47012,39.252811,
1,K2,K2-71 b,6.9862794,1.87,2910.0,0.05874,,3.32,,,3891.0,,0.57,341.7248656,-9.8816109,14.0224
0,Kepler,K07350.01,0.587938916,1.40211,7339.5,0.370942,2.181,29.98,2476.75,1800.0,5237.0,4.543,0.74,296.82581,47.877399,
1,Kepler,Kepler-1371 b,3.4462125,2.101,83.5,0.008944,9.09,0.7,251.24,1015.0,5374.0,4.555,0.721,288.83136,47.551991,
0,Kepler,K00743.01,19.40393776,12.2155,8918.7,0.096729,9.099,7.18,17.69,523.0,5043.0,4.591,0.68,289.25821,47.635319,
1,TESS,TOI-14561,18.712253,6.475,6066.0,0.07788452991448302,,10.3984,171.765,1008.0,6125.0,4.29,1.27,306.741134,33.744388,8.0417
1,K2,K2-172 c,29.6245,4.992,1302.0,0.0336,43.1,3.02,,,,,0.824,335.3081368,-12.5569819,11.792
1,Kepler,Kepler-1147 b,10.62788695,4.576,326.7,0.016923,15.99,1.87,136.34,872.0,6082.0,4.445,1.014,292.54752,41.64296,
0,Kepler,K03895.01,5.93717724,5.355,25450.0,5.442474,13.66,594.32,241.6,1005.0,5780.0,4.438,1.0,289.17267,50.630558,
0,Kepler,K08016.01,0.93374635,3.074,34.3,0.005282,2.4,0.63,3029.67,1895.0,5593.0,4.349,1.094,292.12784,47.614342,
1,Kepler,Kepler-1783 b,8.27745764,2.713,197.2,0.012663,22.82,2.46,331.35,1088.0,5129.0,3.884,1.781,297.02109,41.377171,
0,TESS,TOI-2261,,2.67,13400.0,0.11575836902790225,,4.214299,1.3025049,272.4674275,3396.0,4.91468,0.334,342.967188,-24.78778,12.4253
1,K2,K2-3 b,10.05443,2.52,,0.0351,,1.44,5.8,,3841.0,4.906,0.371,172.3353708,-1.4551364,10.5459
1,Kepler,Kepler-9 c,38.90787517,4.5271,6159.1,0.076413,54.34,7.98,17.66,523.0,5779.0,4.491,0.956,285.57397,38.400902,
1,TESS,TOI-12711,6.1349783,5.661,3860.0,0.06212889826803627,,13.1383,861.554,1509.0,5828.7,3.84,2.05,203.509956,53.728188,7.4556
0,Kepler,K01041.01,19.56313723,6.8575,5536.0,0.082732,12.901,9.73,58.71,706.0,5766.0,4.352,1.077,297.52863,41.259911,
0,Kepler,K07958.01,386.35444,9.594,129.6,0.011133,223.0,1.43,1.6,287.0,6165.0,4.319,1.177,291.97656,46.414631,
0,Kepler,K02336.01,5.33459393,2.642,226.3,0.01362,15.46,0.79,36.55,627.0,4275.0,4.704,0.533,296.97107,41.46701,
1,Kepler,Kepler-1208 b,11.08507658,1.751,771.8,0.028916,30.1,2.5,46.17,665.0,5080.0,4.538,0.793,291.88126,44.555729,
0,Kepler,K02188.01,2.69633621,5.238,238.6,0.156523,1.368,15.78,749.66,1334.0,6106.0,4.496,0.923,283.75385,47.796951,
1,K2,K2-273 b,11.722103,3.7104,958.0,0.030951575081084322,,2.8,,,5170.0,4.556,0.838,129.7768928,19.0100046,12.5831
0,TESS,TOI-3391,6.73069,3.503,14721.7,0.12133301282008949,,22.1494,457.721,1288.0,6048.2,4.28,1.66,337.921615,-21.945702,12.0885
0,Kepler,K03636.01,2.446736567,5.0201,415860.0,0.654961,5.9911,71.52,788.17,1351.0,5780.0,4.438,1.0,298.95847,40.863552,
1,Kepler,Kepler-350 b,11.1895709,5.3,143.3,0.011323,13.8,1.81,273.37,1037.0,6188.0,4.152,1.465,285.41962,39.706108,
0,Kepler,K07239.01,8.4804737,6.157,337.0,0.016967,10.14,1.85,176.51,930.0,6092.0,4.471,0.998,298.73502,46.699791,
0,Kepler,K03381.02,387.56519,13.28,1083.0,0.036134,107.8,4.02,1.28,271.0,6289.0,4.454,1.02,292.55002,39.023811,
1,Kepler,Kepler-943 b,49.7700907,10.065,3529.2,0.057313,31.4,5.12,10.16,455.0,5774.0,4.567,0.818,284.27396,41.535019,
0,TESS,TOI-16071,1.0357235,1.366,480.0,0.021908902300206645,,15.828,1358.51,1691.0,4963.0,,7.83,56.814344,30.149498,8.4107
1,TESS,TOI-12391,12.6396982,3.3830702,3292.6812864,0.05738188988173882,,4.6025162,39.6563977,640.0266601,5217.0,4.59186,0.789425,158.011286,84.030377,10.7192
0,TESS,TOI-34081,15.8346011,4.676,18000.0,0.1341640786499874,,16.7304,116.829,915.0,5713.1,4.37,1.09,133.207393,-1.606521,13.3008
0,Kepler,K04332.01,2.66588544,5.004,167.0,0.011586,4.011,0.98,278.03,1041.0,4965.0,4.536,0.771,291.98572,45.211441,
0,Kepler,K06927.01,501.07647447,3.21,,,,,,,,,,282.83334,43.600689,
0,K2,EPIC 212110007.01,16.7004351,3.24,35520.0,0.18846750383023594,,,,,5018.76,4.27453,1.09979,133.3108723,22.2188747,13.6196
1,Kepler,Kepler-1115 b,23.5541012,7.3,95.2,0.009353,21.1,2.33,859.63,1381.0,9565.0,4.088,2.286,294.99176,40.144409,
0,Kepler,K04635.01,4.99473798,3.05,99.5,0.009222,11.26,0.82,167.06,917.0,5406.0,4.569,0.819,282.61804,46.787521,
0,Kepler,K00379.01,6.71725648,2.5207,272.7,0.015135,20.41,2.78,603.71,1264.0,6078.0,4.094,1.683,292.05676,37.776192,
0,Kepler,K05153.01,354.63284,2.227,280.9,0.015452,1175.0,0.9,0.13,152.0,4206.0,4.703,0.535,292.29816,40.52459,
1,Kepler,Kepler-1398 b,2.7881793,3.397,55.8,0.006774,6.329,1.02,1228.07,1510.0,5758.0,4.168,1.385,294.86618,48.638981,
1,Kepler,Kepler-463 b,8.981014925,1.8478,1059.3,0.029697,38.07,3.14,141.77,880.0,5666.0,4.362,0.967,298.93704,44.85791,
0,TESS,TOI-11641,3.2077145,2.708,9640.0,0.09818350166906861,,,,,,,,307.336613,37.508561,9.329701
0,TESS,TOI-3211,1.14057,2.188,5009.01,0.07077435976397102,,6.52263,13201.6,2986.0,5349.5,4.44,0.84,350.977923,-38.225789,12.8509
1,TESS,TOI-7041,3.8143009,1.3793952,457.7909152,0.02139604905584206,,1.1147163,26.3711883,577.9658451,3625.0,4.7833,0.504068,91.089986,-55.311538,10.1428
1,K2,K2-381 d,26.804998,,,0.021748,55.979016,1.53157981,,,4661.0,4.66,0.645652,288.0267612,-21.0075789,11.9607
0,Kepler,K01228.01,3.661326482,2.5714,17846.0,0.138476,8.733,12.07,258.6,1023.0,5319.0,4.501,0.798,298.09171,41.794128,
1,Kepler,Kepler-1990 c,4.06844957,2.8349,79.8,0.008409,9.3,0.98,442.08,1170.0,5751.0,4.391,1.071,299.70474,44.435749,
0,Kepler,K06942.01,1.025534511,3.52048,110950.0,0.435206,2.75,43.68,3066.26,1896.0,6267.0,4.487,0.919,295.40265,43.774761,
0,TESS,TOI-42811,5.7626055,3.963,7420.0,0.08613942186943212,,,281.843,1141.0,5558.7,,,249.368745,-80.974073,13.1335
0,Kepler,K03866.01,2.531140101,20.399,11786.0,0.392165,1.435,32.12,346.06,1100.0,5325.0,4.607,0.75,298.57938,40.365108,
0,Kepler,K00827.01,5.97581754,3.065,962.4,0.035468,6.53,3.86,284.25,1047.0,6108.0,4.471,0.997,294.22397,40.417858,
1,K2,K2-14 b,8.3688168,2.52,11800.0,0.1142,,6.65,,,3879.0,,0.56,178.0568745,2.5941222,14.611
1,Kepler,Kepler-202 b,4.069425638,2.0396,549.1,0.020652,15.491,1.53,97.72,802.0,4671.0,4.636,0.68,282.97342,41.32201,
0,Kepler,K04445.01,244.60373,10.87,769.8,0.024937,170.1,2.1,0.72,235.0,5166.0,4.593,0.771,284.53635,48.749611,
1,TESS,TOI-43791,3.2535266,5.1881112,6160.5328004,0.07848906166084546,,16.5212632,2886.0941768,1869.3790626,6368.0,3.91383,2.06072,252.047881,-32.433753,11.8994
0,Kepler,K06047.01,8.752913958,3.4546,41770.0,0.418487,16.78,119.91,1689.12,1635.0,7279.0,3.856,2.624,298.81647,43.673321,
1,Kepler,Kepler-186 e,22.40777833,3.2881,661.3,0.023714,52.75,1.15,2.44,319.0,3751.0,4.8,0.443,298.65271,43.955021,
0,Kepler,K01812.01,0.805259257,1.42246,1384.3,0.287836,1.905,63.55,12990.09,2723.0,5872.0,3.926,2.022,290.12653,41.601082,
1,Kepler,Kepler-1474 b,36.4337867,4.388,406.8,0.018302,62.6,2.2,23.35,561.0,5566.0,4.329,1.099,294.69406,45.86684,
0,Kepler,K06670.01,0.94895231,3.952,57.7,0.007505,1.515,2.51,33931.93,3464.0,6661.0,3.666,3.067,299.12161,41.42445,
1,K2,K2-290 b,9.21165,4.96,,0.019,13.15,3.06,,1230.0,6302.0,4.23,1.511,234.8578846,-20.1988975,10.3985
1,Kepler,Kepler-40 b,6.8731664,6.8569,3753.8,0.056473,8.1021,13.44,1140.56,1482.0,6490.0,3.942,2.179,296.81369,47.526611,
1,TESS,TOI-60001,0.4489589,0.7637477,674.8277016,0.02597744601765154,,1.015263,258.7481981,1022.913907,3419.0,4.84756,0.377509,292.606298,68.154592,13.1638
0,TESS,TOI-11561,1.6865822,2.429,1770.0,0.04207136793592526,,,,,,,,300.419309,26.971662,9.7032
0,Kepler,K05428.01,200.35091012,3.78,,,,,,,,,,283.87573,43.523079,
1,Kepler,Kepler-1787 b,39.3135699,5.0137,500.1,0.020516,61.13,2.07,20.04,540.0,6060.0,4.509,0.925,289.06433,47.11742,
0,Kepler,K08207.01,350.34114,16.97,1363.8,0.033137,162.9,2.5,0.39,202.0,5188.0,4.642,0.69,291.75497,47.549332,
1,Kepler,Kepler-336 b,2.0248205,2.55,63.3,0.007277,5.954,1.01,1652.5,1625.0,5865.0,4.266,1.272,290.23764,41.331379,
0,TESS,TOI-61331,3.6534344,3.519,24705.0,0.15717824276915682,,20.7632,869.445,1512.0,6364.0,4.3,1.32,341.854293,37.691036,11.5102
1,TESS,TOI-69701,11.714447,3.5131822,12763.9935022,0.11297784518302693,,11.53374,53.7953827,690.7263119,5165.0,4.48308,0.885629,295.49671,42.537932,13.9354
0,Kepler,K06020.01,5.455766383,2.8923,104540.0,0.372108,16.16,28.2,94.27,795.0,5067.0,4.625,0.694,293.21854,41.417339,
1,K2,K2-168 b,15.853989,,,0.022489,27.88572,2.14446231,,,5554.0,4.46,0.874211,333.1100738,-16.3418863,11.6244
0,TESS,TOI-9981,0.941436,1.3606996,339.9126618,0.01843672047301255,,4.529209,41562.5878114,3641.6264487,8322.0,4.01,2.34986,118.319555,-14.218823,9.6952
1,Kepler,Kepler-1984 b,1.992812339,2.066,314.8,0.148573,1.971,6.81,48.82,675.0,3638.0,4.844,0.42,291.285,40.730049,
0,TESS,TOI-10401,2.55555,1.566,340.0,0.018439088914585774,,11.5901,3520.68,2145.0,10037.0,,6.04,128.61421,-61.488262,8.3854
0,K2,EPIC 211705502.01,2.5844972,,,0.0685,4.03,10.29,,2277.0,6471.0,4.24,1.39,124.4925984,15.9879159,12.8125
1,K2,GJ 9827 b,1.2089749,,,0.024,6.72,,,,4255.0,4.7,0.651,351.7717763,-1.2853435,9.0684
1,K2,K2-289 b,13.15628,3.92592,,0.0782,,3.2,,,3809.0,4.89,0.38,246.6429443,-15.7925384,12.8575
0,Kepler,K03615.01,4.664188563,3.773,11360.0,0.392575,5.858,52.09,525.46,1221.0,5699.0,4.192,1.215,287.98959,38.890381,
1,TESS,TOI-25021,3.1413825,4.4361226,5433.0348726,0.07370912340138092,,13.070864,2278.9841698,1762.1995122,6534.0,4.09026,1.73409,101.394805,-33.881692,13.6373
1,K2,K2-180 b,8.8656,,,,,2.13,48.3,672.0,5166.0,4.63,0.638,126.4643579,10.246577,11.8964
0,K2,EPIC 202126887.01,12.866412,3.12,31311.0,0.342,25.83,61.0,,,,,1.642,99.3805518,26.7864507,12.5485
1,K2,K2-72 b,5.577212,,,0.029949,24.16,1.08,8.5,,3360.47,,0.330989,334.6227504,-9.6120084,13.1201
0,Kepler,K02800.01,2.69636494,3.892,109.0,0.009999,4.26,1.24,925.14,1406.0,5653.0,4.25,1.139,283.73706,47.797131,
0,Kepler,K08291.01,0.93376089,3.027,27.3,0.004802,2.44,0.57,4286.78,2064.0,6292.0,4.426,1.078,292.15829,47.67271,
1,Kepler,Kepler-1680 b,8.77425786,2.2245,239.6,0.017677,13.35,1.75,83.63,771.0,5146.0,4.445,0.905,297.07465,39.933849,
1,Kepler,Kepler-220 c,9.034190783,1.5501,577.6,0.025742,25.8,1.8,27.87,586.0,4499.0,4.635,0.639,291.50616,46.895741,
0,Kepler,K05257.01,116.170346,2.656,435.2,0.020167,259.0,1.68,2.49,320.0,5510.0,4.594,0.762,292.08868,41.602459,
1,K2,K2-127 b,3.5868547125,2.1273101,13809.7583,0.11751492798789437,,11.43763082,295.3392,1057.3,5036.0,4.37983,0.980071,207.0782895,-11.5889878,14.1986
1,Kepler,Kepler-1130 d,4.27226421,2.113,48.9,0.006951,10.53,0.64,218.63,981.0,5450.0,4.563,0.842,285.20749,45.38435,
0,Kepler,K08142.01,380.294204,12.351,730.5,0.025314,208.0,2.27,0.65,229.0,5518.0,4.473,0.822,294.42719,43.38464,
1,Kepler,Kepler-332 c,15.99560373,3.471,221.7,0.013216,35.54,1.04,21.54,550.0,4955.0,4.61,0.721,286.66296,47.4137,
1,Kepler,Kepler-1905 b,3.42390809,1.773,153.1,0.011291,14.59,1.25,508.75,1212.0,5788.0,4.442,1.015,292.57336,46.36684,
0,TESS,TOI-3781,3.10926,2.506,5448.84,0.07381625837171646,,9.58224,532.263,1338.0,5894.0,4.32,1.18,1.399014,-19.489511,13.105
1,Kepler,Kepler-444 d,6.18943952,2.3316,83.2,0.00829,19.3,0.65,88.79,783.0,5051.0,4.562,0.721,289.75229,41.634605,
0,Kepler,K07853.01,364.14397,15.37,513.5,0.021216,163.6,2.2,1.06,259.0,6039.0,4.493,0.951,288.59802,43.681469,
0,TESS,TOI-42171,1.1870337,2.7329029,8164.5762553,0.09035804477355627,,10.6747149,3443.5604618,1953.7620867,6325.0,4.41,1.15885,112.729853,-28.684266,13.5295
1,K2,K2-39 b,4.6049829,8.79,432.0,0.01872,,1.67,,,4843.0,,0.74,338.3682095,-9.0229405,9.9735
1,K2,HIP 41378 d,48.1,12.71,,0.0259,,,,,6199.0,4.2,1.35,126.6158279,10.0803708,8.4642
1,TESS,TOI-53191,4.0785273,1.561,4530.0,0.06730527468185536,,3.74681,38.7885,695.0,3580.0,4.77,0.48,35.213556,23.520441,12.0828
1,K2,K2-374 b,4.521953,,,0.0161,11.44,1.593,,,5789.0,4.386,0.907,137.3794986,16.3558324,12.229
0,Kepler,K06632.01,12.643303542,5.48853,236720.0,0.569347,24.387,34.94,9.07,443.0,3977.0,4.697,0.562,290.34891,41.137829,
0,Kepler,K04250.01,2.17818699,2.686,115.8,0.010141,5.29,1.03,776.45,1347.0,5584.0,4.428,0.932,288.0498,46.35833,
0,Kepler,K07410.01,1.260575815,2.36064,154280.0,0.383122,5.2059,29.91,935.7,1410.0,5388.0,4.576,0.715,290.01401,48.701832,
1,TESS,TOI-8571,3.9080236,3.292,8100.0,0.09,,15.1385,744.132,1455.0,6143.0,4.08,1.63,25.871364,-14.149185,10.2676
0,Kepler,K00997.01,5.68628739,17.573,5559.7,0.043076,1.7434,4.5,297.81,1059.0,6052.0,4.442,0.956,290.77863,37.564079,
0,Kepler,K01091.01,15.2384539,19.292,7019.0,0.082932,4.85,9.84,111.67,829.0,6384.0,4.419,1.086,286.00031,38.284599,
1,Kepler,Kepler-862 b,3.148661555,2.1978,550.5,0.022587,8.66,2.15,342.76,1097.0,5258.0,4.458,0.873,297.77927,46.492741,
1,TESS,TOI-59721,3.5247546,2.958,17803.0,0.13342788314291731,,16.3776,587.098,1371.0,6052.0,4.34258,1.19,330.795022,18.884242,7.1274
1,Kepler,Kepler-1386 b,6.73968289,4.183,142.0,0.011491,9.45,1.48,246.9,1011.0,5511.0,4.261,1.176,280.82339,42.636051,
0,Kepler,K05659.01,444.89411,7.937,363.0,0.017657,417.0,4.7,5.25,386.0,6195.0,3.753,2.439,298.73535,45.863979,
0,Kepler,K02601.01,2.622134451,4.735,128.2,0.010939,3.32,1.64,1359.14,1548.0,5864.0,4.199,1.369,292.99469,43.180672,
1,Kepler,Kepler-88 b,10.916108342,3.6496,1479.0,0.038633,15.95,3.93,78.19,758.0,5575.0,4.521,0.932,291.14807,40.669399,
0,TESS,TOI-21611,1.5873866,1.51,110.0,0.010488088481701515,,1.09083,466.553,1294.0,5028.0,4.55,0.81,304.444709,77.166678,9.5998
1,K2,K2-111 b,5.351403,,,0.012148,10.356434,1.22263837,,,5741.0,4.36,0.922706,59.8903081,21.2985263,10.4561
0,TESS,TOI-28381,5.4521068,4.702,8170.0,0.09038805230781334,,15.3694,1153.14,1623.0,5878.0,4.03,1.64,106.616499,-18.80809,12.9
1,Kepler,Kepler-67 b,15.72585941,3.8284,1313.1,0.032661,32.18,2.69,31.13,602.0,5332.0,4.597,0.755,294.15332,46.166439,
1,Kepler,Kepler-1669 b,9.51220046,2.9497,1169.4,0.030147,25.17,1.99,18.66,530.0,4224.0,4.662,0.603,297.43039,39.847839,
1,TESS,TOI-9081,3.1837789,2.3252968,850.2084133,0.029158333513765837,,3.1080163,519.52682,1217.6479521,5500.0,4.99,1.0523601,53.159427,-81.250745,10.6513
0,Kepler,K02697.01,7.37453336,3.745,304.4,0.159773,3.45,87.08,1770.84,1654.0,5028.0,3.289,4.991,297.2952,42.011681,
1,Kepler,Kepler-1366 b,2.164570593,1.2862,525.1,0.02106,12.4,1.27,88.91,783.0,3941.0,4.713,0.554,285.06491,41.554871,
1,TESS,TOI-2562,3.7779418,1.4759325,3469.450739,0.05890204358933567,,1.5659937,5.7174182,394.3844097,3131.0,5.05701,0.215535,11.248632,-15.274109,11.2991
0,Kepler,K07702.01,1.71051215,1.284,42.2,0.005978,10.24,1.04,3820.16,2004.0,5925.0,3.989,1.589,286.112,39.80323,
0,Kepler,K01076.01,29.12436474,3.4209,6496.0,0.290396,33.9,15.25,3.81,356.0,4457.0,4.767,0.481,297.39066,47.255711,
1,K2,EPIC 201238110 b,28.1696,3.36,3160.0,0.054,61.5,2.2,,,,,0.374,179.7058532,-3.3894613,14.1497
1,K2,HATS-36 b,4.175186,,,0.1077,10.32,12.92,,1203.0,5950.0,4.4,1.1,291.4787013,-23.2028183,13.7805
1,TESS,TOI-25891,61.6277,6.401,8878.0,0.09422313940853383,,11.7392,21.7464,601.0,5581.0,4.16,1.07,107.48815,-37.230948,10.7211
1,K2,K2-138 b,2.35322,1.73,,0.0168,8.85,1.57,486.0,,5378.0,4.59,0.86,348.9490311,-10.8497391,11.5018
1,Kepler,Kepler-535 b,4.903321801,2.8887,334.5,0.016695,13.195,2.37,570.65,1247.0,6045.0,4.276,1.298,296.56662,49.696251,
0,TESS,TOI-13771,1.99143,4.136,16745.8,0.12940556402257206,,,108701.0,5058.0,9458.2,,,326.305217,45.812547,10.1441
1,Kepler,Kepler-62 d,18.16407304,2.9355,943.2,0.027346,48.5565,1.98,15.72,508.0,4926.0,4.653,0.662,283.21274,45.349861,
